t,t1,t2,t3,t4,hour_sin,hour_cos,dayofweek,target
42.0,44.0,48.0,49.0,50.0,-0.1521233861899172,0.9883615104677607,0,40.0
110.0,134.0,105.0,110.0,115.0,-0.13052619222005168,0.9914448613738104,5,119.0
106.0,106.0,101.0,95.0,97.0,0.9883615104677607,0.1521233861899168,3,110.0
105.0,144.0,116.0,141.0,128.0,0.0871557427476582,-0.9961946980917455,0,138.0
50.0,49.0,49.0,43.0,45.0,0.9396926207859084,0.3420201433256686,5,53.0
22.0,31.0,25.0,29.0,32.0,0.27982901403099203,0.9600498543859287,0,23.0
45.0,35.0,47.0,50.0,39.0,-0.4422886902190014,0.8968727415326883,1,62.0
131.0,128.0,119.0,149.0,126.0,0.40274668985873724,0.9153114791194471,1,134.0
44.0,55.0,56.0,48.0,62.0,0.02181488503456112,0.9997620270799091,4,60.0
32.0,34.0,45.0,39.0,31.0,0.7223639620597555,0.6915130557822694,2,32.0
66.0,93.0,82.0,81.0,97.0,-0.4422886902190014,0.8968727415326883,1,89.0
93.0,93.0,99.0,92.0,101.0,0.4027466898587373,-0.9153114791194471,2,102.0
73.0,81.0,73.0,73.0,86.0,-0.0218148850345609,0.9997620270799091,1,53.0
30.0,45.0,42.0,37.0,36.0,0.9063077870366498,0.4226182617406996,5,39.0
49.0,43.0,48.0,37.0,38.0,0.5913096483635824,0.8064446042674827,4,40.0
97.0,105.0,73.0,78.0,87.0,0.9807852804032304,0.19509032201612833,3,131.0
29.0,37.0,72.0,37.0,46.0,0.9600498543859287,0.27982901403099203,5,47.0
178.0,145.0,124.0,84.0,108.0,0.9063077870366498,0.4226182617406996,1,138.0
118.0,125.0,107.0,93.0,96.0,-0.9537169507482267,-0.3007057995042738,1,94.0
52.0,51.0,70.0,57.0,62.0,-0.9883615104677608,-0.15212338618991628,6,57.0
15.0,19.0,9.0,26.0,18.0,0.15212338618991672,0.9883615104677607,2,10.0
88.0,110.0,79.0,87.0,81.0,-0.7518398074789772,0.6593458151000691,0,78.0
33.0,33.0,32.0,33.0,34.0,0.4226182617406994,0.9063077870366499,0,30.0
87.0,88.0,91.0,93.0,95.0,-0.537299608346825,0.8433914458128849,0,82.0
61.0,61.0,68.0,67.0,57.0,0.9238795325112868,-0.3826834323650895,0,83.0
18.0,13.0,14.0,23.0,29.0,0.5555702330196022,0.8314696123025452,6,20.0
66.0,93.0,87.0,81.0,86.0,0.49999999999999994,0.8660254037844387,2,83.0
70.0,60.0,72.0,75.0,57.0,-0.8968727415326885,0.442288690219001,0,72.0
140.0,106.0,160.0,159.0,84.0,-0.2588190451025208,-0.9659258262890683,1,109.0
161.0,124.0,130.0,131.0,146.0,-0.8191520442889916,-0.5735764363510464,2,143.0
43.0,50.0,54.0,44.0,44.0,0.9600498543859287,0.27982901403099203,6,61.0
67.0,77.0,82.0,86.0,88.0,-0.0218148850345609,0.9997620270799091,0,62.0
37.0,34.0,27.0,35.0,36.0,0.9762960071199334,0.2164396139381029,0,43.0
92.0,111.0,82.0,105.0,90.0,0.19509032201612825,0.9807852804032304,1,89.0
122.0,110.0,94.0,114.0,104.0,-0.5735764363510465,0.8191520442889916,0,96.0
131.0,117.0,99.0,99.0,94.0,0.9713420698132614,0.2376858923261731,3,118.0
0.0,0.0,0.0,0.0,0.0,0.6915130557822694,0.7223639620597556,0,0.0
12.0,13.0,14.0,21.0,12.0,0.08715574274765817,0.9961946980917455,3,8.0
0.0,0.0,0.0,0.0,0.0,0.8191520442889917,0.5735764363510462,1,0.0
33.0,28.0,35.0,35.0,39.0,0.48098876891938763,0.8767267557075077,1,36.0
129.0,115.0,122.0,125.0,128.0,0.043619387365336,0.9990482215818578,6,119.0
141.0,178.0,157.0,188.0,190.0,-0.7518398074789772,0.6593458151000691,1,146.0
51.0,54.0,59.0,55.0,57.0,0.8549118706729465,0.5187732581605216,0,52.0
60.0,55.0,64.0,56.0,59.0,-0.0654031292301428,0.9978589232386035,3,44.0
184.0,145.0,219.0,186.0,184.0,-0.5735764363510458,-0.819152044288992,6,122.0
56.0,48.0,58.0,48.0,58.0,-0.13052619222005168,0.9914448613738104,2,54.0
90.0,94.0,87.0,83.0,80.0,0.9396926207859084,0.3420201433256686,6,90.0
21.0,21.0,25.0,30.0,14.0,0.043619387365336,0.9990482215818578,2,17.0
76.0,71.0,91.0,83.0,84.0,-0.6915130557822698,0.7223639620597551,4,116.0
123.0,132.0,117.0,102.0,126.0,-0.1521233861899172,0.9883615104677607,5,105.0
90.0,84.0,87.0,87.0,82.0,0.6427876096865391,-0.7660444431189782,0,88.0
30.0,24.0,24.0,24.0,24.0,0.15212338618991672,0.9883615104677607,5,24.0
130.0,138.0,115.0,105.0,134.0,-0.8433914458128857,0.5372996083468239,5,133.0
52.0,50.0,56.0,54.0,50.0,0.6915130557822694,0.7223639620597556,5,43.0
142.0,119.0,99.0,111.0,118.0,-0.2376858923261727,-0.9713420698132615,0,87.0
72.0,74.0,77.0,72.0,71.0,-0.30070579950427384,0.9537169507482267,6,81.0
14.0,11.0,17.0,12.0,14.0,0.9153114791194471,0.40274668985873724,6,6.0
50.0,46.0,56.0,52.0,39.0,0.9063077870366498,0.4226182617406996,3,67.0
3.0,5.0,10.0,9.0,7.0,0.5735764363510462,0.8191520442889918,0,10.0
89.0,77.0,86.0,83.0,88.0,-0.10886687485196514,0.9940563382223195,3,89.0
88.0,88.0,88.0,97.0,88.0,0.7071067811865475,0.7071067811865476,6,90.0
78.0,83.0,76.0,82.0,73.0,0.9997620270799091,0.021814885034560937,3,86.0
36.0,37.0,34.0,33.0,33.0,0.9063077870366498,0.4226182617406996,5,34.0
96.0,94.0,71.0,66.0,54.0,0.4226182617406994,0.9063077870366499,1,82.0
38.0,28.0,30.0,31.0,29.0,0.27982901403099203,0.9600498543859287,0,27.0
24.0,39.0,28.0,27.0,24.0,0.7798844830928817,0.6259234721840591,0,24.0
140.0,135.0,181.0,179.0,177.0,-0.9600498543859286,-0.27982901403099236,1,145.0
35.0,35.0,35.0,35.0,35.0,0.737277336810124,0.6755902076156604,3,35.0
46.0,53.0,55.0,45.0,56.0,0.10886687485196457,0.9940563382223196,2,41.0
23.0,16.0,19.0,32.0,26.0,0.06540312923014306,0.9978589232386035,6,21.0
24.0,28.0,19.0,21.0,26.0,0.8314696123025451,0.5555702330196024,3,34.0
127.0,111.0,128.0,113.0,127.0,-0.38268343236508956,0.9238795325112868,0,114.0
52.0,55.0,72.0,65.0,65.0,-0.9997620270799091,-0.021814885034560836,5,58.0
29.0,27.0,29.0,29.0,33.0,0.49999999999999994,0.8660254037844387,2,29.0
75.0,67.0,53.0,54.0,30.0,0.9153114791194471,0.40274668985873724,2,104.0
114.0,120.0,120.0,115.0,110.0,-0.32143946530316186,0.9469301294951056,3,99.0
117.0,114.0,115.0,119.0,114.0,0.9762960071199334,-0.2164396139381028,1,121.0
4.0,5.0,3.0,5.0,6.0,0.44228869021900125,0.8968727415326884,3,1.0
75.0,74.0,61.0,45.0,38.0,0.9320078692827984,0.3624380382837017,2,95.0
99.0,111.0,100.0,122.0,143.0,-0.9713420698132614,0.23768589232617307,1,88.0
19.0,18.0,29.0,22.0,35.0,0.6593458151000688,0.7518398074789774,2,18.0
29.0,31.0,34.0,22.0,48.0,-0.043619387365336194,0.9990482215818578,3,21.0
137.0,105.0,89.0,92.0,100.0,0.8968727415326884,-0.44228869021900113,6,146.0
10.0,5.0,6.0,6.0,6.0,0.9600498543859287,0.27982901403099203,6,9.0
19.0,18.0,25.0,18.0,18.0,-0.10886687485196514,0.9940563382223195,6,26.0
111.0,134.0,163.0,147.0,147.0,-0.9990482215818578,0.043619387365335764,0,129.0
132.0,109.0,85.0,128.0,119.0,0.08715574274765817,0.9961946980917455,3,127.0
71.0,81.0,92.0,104.0,104.0,0.25881904510252074,0.9659258262890683,2,91.0
105.0,96.0,111.0,129.0,113.0,-0.9320078692827984,-0.3624380382837018,3,120.0
153.0,149.0,129.0,105.0,118.0,0.21643961393810288,0.9762960071199334,2,120.0
129.0,176.0,134.0,132.0,168.0,0.0,1.0,0,146.0
7.0,13.0,15.0,13.0,11.0,0.8870108331782217,0.46174861323503386,5,16.0
0.0,0.0,9.0,0.0,2.0,0.9997620270799091,-0.02181488503456081,0,0.0
48.0,48.0,50.0,54.0,60.0,0.737277336810124,0.6755902076156604,0,68.0
95.0,79.0,106.0,111.0,129.0,-0.9978589232386035,-0.06540312923014273,5,106.0
143.0,149.0,154.0,141.0,182.0,-0.591309648363583,0.8064446042674821,1,125.0
145.0,143.0,159.0,138.0,148.0,-0.9997620270799091,-0.021814885034560836,1,135.0
127.0,130.0,125.0,119.0,122.0,-0.34202014332566866,-0.9396926207859084,5,123.0
164.0,142.0,177.0,187.0,187.0,-0.08715574274765743,0.9961946980917455,5,142.0
144.0,162.0,163.0,179.0,160.0,-0.4226182617407,0.9063077870366497,5,141.0
144.0,136.0,151.0,141.0,147.0,-0.8767267557075075,0.48098876891938813,5,125.0
92.0,90.0,103.0,93.0,106.0,0.7071067811865475,0.7071067811865476,3,75.0
96.0,84.0,97.0,98.0,92.0,-0.3420201433256686,0.9396926207859084,1,85.0
20.0,20.0,20.0,21.0,21.0,0.9713420698132614,0.2376858923261731,5,22.0
35.0,35.0,35.0,35.0,35.0,0.9469301294951056,0.3214394653031617,6,35.0
125.0,109.0,116.0,103.0,63.0,0.9153114791194471,0.40274668985873724,2,138.0
27.0,28.0,22.0,24.0,38.0,0.21643961393810288,0.9762960071199334,4,21.0
43.0,46.0,30.0,48.0,43.0,0.10886687485196457,0.9940563382223196,2,39.0
20.0,23.0,25.0,22.0,19.0,0.9320078692827984,0.3624380382837017,6,23.0
115.0,117.0,118.0,126.0,132.0,-0.08715574274765743,0.9961946980917455,6,109.0
144.0,127.0,167.0,189.0,180.0,0.21643961393810288,0.9762960071199334,3,120.0
104.0,109.0,107.0,128.0,132.0,-0.1736481776669304,0.984807753012208,6,88.0
103.0,103.0,93.0,103.0,86.0,0.9997620270799091,0.021814885034560937,5,114.0
36.0,33.0,38.0,44.0,47.0,0.48098876891938763,0.8767267557075077,3,32.0
28.0,23.0,20.0,16.0,26.0,0.13052619222005157,0.9914448613738104,3,13.0
101.0,105.0,105.0,122.0,103.0,-0.9600498543859286,-0.27982901403099236,0,102.0
0.0,0.0,0.0,0.0,0.0,0.9537169507482268,0.3007057995042733,1,0.0
107.0,129.0,121.0,122.0,135.0,0.3420201433256689,-0.9396926207859083,6,120.0
114.0,117.0,121.0,127.0,105.0,0.8870108331782217,0.46174861323503386,5,112.0
17.0,23.0,19.0,8.0,16.0,0.9238795325112867,0.38268343236508984,2,32.0
16.0,13.0,13.0,23.0,23.0,0.5372996083468238,0.8433914458128857,0,18.0
45.0,110.0,88.0,77.0,99.0,0.49999999999999994,0.8660254037844387,1,102.0
71.0,62.0,51.0,50.0,73.0,0.5913096483635824,0.8064446042674827,2,55.0
84.0,75.0,110.0,135.0,129.0,-0.537299608346825,0.8433914458128849,5,94.0
127.0,127.0,122.0,114.0,108.0,0.9762960071199334,-0.2164396139381028,0,124.0
36.0,38.0,40.0,40.0,40.0,-0.043619387365336194,0.9990482215818578,0,32.0
39.0,41.0,43.0,33.0,33.0,0.8767267557075077,0.48098876891938774,2,49.0
43.0,45.0,62.0,41.0,42.0,0.3826834323650898,0.9238795325112867,1,31.0
27.0,6.0,72.0,63.0,80.0,0.19509032201612825,0.9807852804032304,4,26.0
8.0,11.0,9.0,20.0,13.0,0.5187732581605214,0.8549118706729466,3,14.0
57.0,65.0,68.0,63.0,76.0,0.9961946980917455,-0.08715574274765801,6,61.0
9.0,10.0,9.0,15.0,17.0,0.27982901403099203,0.9600498543859287,5,14.0
62.0,45.0,45.0,42.0,45.0,0.766044443118978,0.6427876096865394,5,49.0
10.0,7.0,8.0,8.0,6.0,0.9396926207859084,0.3420201433256686,3,11.0
51.0,53.0,40.0,41.0,43.0,0.44228869021900125,0.8968727415326884,6,34.0
14.0,13.0,15.0,17.0,19.0,0.15212338618991672,0.9883615104677607,3,9.0
118.0,139.0,111.0,127.0,120.0,-0.6915130557822698,0.7223639620597551,6,93.0
113.0,90.0,100.0,100.0,101.0,-0.7933533402912357,0.6087614290087199,6,90.0
60.0,48.0,51.0,61.0,68.0,0.48098876891938763,-0.8767267557075077,2,53.0
160.0,167.0,108.0,151.0,183.0,-0.8660254037844386,0.5000000000000001,0,135.0
33.0,33.0,33.0,33.0,33.0,-0.4809887689193874,-0.8767267557075078,3,33.0
79.0,75.0,77.0,70.0,74.0,0.737277336810124,0.6755902076156604,3,87.0
45.0,42.0,40.0,47.0,50.0,0.06540312923014306,0.9978589232386035,1,42.0
125.0,127.0,83.0,73.0,81.0,0.9469301294951056,0.3214394653031617,3,146.0
0.0,0.0,0.0,0.0,2.0,0.6593458151000688,0.7518398074789774,3,0.0
31.0,46.0,45.0,44.0,46.0,-0.6087614290087209,0.7933533402912349,6,44.0
158.0,152.0,129.0,128.0,146.0,0.984807753012208,-0.1736481776669303,6,144.0
159.0,141.0,149.0,146.0,141.0,-0.9940563382223196,0.10886687485196471,6,139.0
36.0,23.0,38.0,14.0,32.0,0.5913096483635824,0.8064446042674827,5,43.0
79.0,68.0,65.0,56.0,52.0,0.9961946980917455,0.08715574274765814,3,84.0
137.0,160.0,137.0,148.0,141.0,-0.9914448613738104,-0.13052619222005163,5,131.0
123.0,151.0,148.0,210.0,159.0,-0.7223639620597554,0.6915130557822695,0,141.0
0.0,0.0,0.0,3.0,3.0,0.8870108331782217,0.46174861323503386,0,0.0
58.0,60.0,63.0,62.0,65.0,-0.0654031292301428,0.9978589232386035,1,53.0
15.0,15.0,15.0,15.0,14.0,0.8870108331782217,0.46174861323503386,2,15.0
86.0,69.0,79.0,67.0,82.0,0.0,1.0,6,63.0
32.0,8.0,18.0,8.0,13.0,0.8064446042674825,0.5913096483635825,6,29.0
61.0,59.0,60.0,61.0,60.0,0.8314696123025451,-0.5555702330196023,6,63.0
5.0,13.0,11.0,11.0,7.0,0.9153114791194471,0.40274668985873724,5,13.0
95.0,84.0,73.0,78.0,75.0,0.8870108331782217,0.46174861323503386,4,95.0
195.0,178.0,171.0,255.0,236.0,-0.9961946980917455,-0.08715574274765825,1,131.0
119.0,120.0,120.0,135.0,133.0,0.49999999999999994,-0.8660254037844387,4,125.0
117.0,114.0,112.0,108.0,118.0,0.19509032201612816,-0.9807852804032304,2,118.0
25.0,27.0,30.0,34.0,46.0,0.5187732581605214,0.8549118706729466,6,30.0
93.0,85.0,96.0,75.0,96.0,0.766044443118978,0.6427876096865394,6,102.0
108.0,116.0,114.0,132.0,118.0,-0.7372773368101242,0.6755902076156601,5,125.0
49.0,65.0,60.0,76.0,85.0,-0.625923472184059,0.7798844830928818,2,69.0
139.0,141.0,116.0,117.0,141.0,-0.6593458151000687,0.7518398074789775,4,134.0
48.0,48.0,47.0,49.0,64.0,0.6427876096865393,0.766044443118978,5,58.0
122.0,95.0,101.0,86.0,127.0,0.9537169507482269,-0.30070579950427295,6,124.0
76.0,69.0,65.0,105.0,75.0,-0.0218148850345609,0.9997620270799091,0,54.0
0.0,1.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,3,0.0
90.0,98.0,129.0,108.0,109.0,1.0,6.123233995736766e-17,3,107.0
58.0,57.0,62.0,39.0,47.0,0.9238795325112867,0.38268343236508984,1,57.0
139.0,142.0,145.0,142.0,146.0,-0.537299608346825,0.8433914458128849,4,135.0
31.0,46.0,41.0,41.0,29.0,0.7223639620597555,0.6915130557822694,0,43.0
55.0,49.0,36.0,68.0,36.0,0.7798844830928818,-0.6259234721840591,6,70.0
107.0,90.0,106.0,98.0,105.0,-0.9940563382223195,-0.10886687485196507,4,91.0
79.0,69.0,72.0,48.0,68.0,0.9762960071199334,0.2164396139381029,6,66.0
78.0,82.0,89.0,82.0,90.0,0.8191520442889917,0.5735764363510462,6,84.0
122.0,99.0,114.0,120.0,108.0,-0.34202014332566866,-0.9396926207859084,3,102.0
31.0,31.0,28.0,21.0,23.0,-0.043619387365336194,0.9990482215818578,6,22.0
41.0,40.0,44.0,40.0,45.0,0.19509032201612825,0.9807852804032304,1,43.0
76.0,77.0,86.0,90.0,97.0,0.02181488503456112,0.9997620270799091,2,74.0
34.0,58.0,66.0,56.0,59.0,0.27982901403099203,0.9600498543859287,2,57.0
20.0,20.0,23.0,25.0,22.0,0.49999999999999994,0.8660254037844387,4,20.0
14.0,14.0,14.0,14.0,14.0,0.5555702330196022,0.8314696123025452,0,13.0
125.0,118.0,112.0,132.0,132.0,0.15212338618991672,0.9883615104677607,0,101.0
105.0,117.0,157.0,150.0,164.0,-0.537299608346825,0.8433914458128849,1,94.0
13.0,14.0,21.0,26.0,19.0,0.44228869021900125,0.8968727415326884,2,16.0
42.0,45.0,38.0,37.0,40.0,0.3420201433256687,0.9396926207859084,4,37.0
57.0,57.0,51.0,33.0,46.0,0.9883615104677607,-0.1521233861899167,6,60.0
10.0,9.0,12.0,10.0,13.0,0.08715574274765817,0.9961946980917455,3,7.0
66.0,67.0,67.0,67.0,68.0,-0.7071067811865477,0.7071067811865474,4,66.0
35.0,35.0,35.0,38.0,35.0,-0.1521233861899172,0.9883615104677607,0,35.0
31.0,47.0,44.0,27.0,54.0,0.21643961393810288,0.9762960071199334,3,32.0
19.0,13.0,18.0,11.0,26.0,0.6755902076156602,0.737277336810124,4,16.0
61.0,63.0,61.0,65.0,94.0,0.4226182617406994,0.9063077870366499,4,59.0
119.0,117.0,96.0,74.0,86.0,0.9914448613738104,0.1305261922200517,4,138.0
99.0,106.0,114.0,122.0,138.0,-0.537299608346825,0.8433914458128849,3,140.0
112.0,102.0,107.0,115.0,119.0,-0.9713420698132613,-0.23768589232617343,0,102.0
6.0,13.0,8.0,7.0,6.0,0.9396926207859084,0.3420201433256686,0,7.0
109.0,107.0,120.0,101.0,124.0,-0.8191520442889916,-0.5735764363510464,1,81.0
37.0,47.0,39.0,63.0,53.0,0.21643961393810288,0.9762960071199334,4,37.0
56.0,53.0,56.0,47.0,45.0,0.9600498543859287,0.27982901403099203,2,57.0
105.0,107.0,111.0,119.0,104.0,0.8660254037844387,-0.4999999999999998,4,107.0
64.0,44.0,54.0,58.0,44.0,-0.9940563382223195,-0.10886687485196507,6,68.0
62.0,59.0,83.0,57.0,50.0,0.9659258262890683,0.25881904510252074,2,57.0
118.0,132.0,127.0,128.0,136.0,0.19509032201612816,-0.9807852804032304,4,132.0
77.0,85.0,83.0,95.0,91.0,-0.40274668985873663,0.9153114791194474,0,74.0
160.0,141.0,152.0,155.0,155.0,-0.4422886902190014,0.8968727415326883,4,141.0
110.0,132.0,132.0,138.0,118.0,0.8870108331782218,-0.46174861323503374,1,128.0
59.0,66.0,82.0,72.0,53.0,-0.6427876096865396,0.7660444431189778,4,64.0
60.0,59.0,82.0,79.0,67.0,0.21643961393810288,0.9762960071199334,6,48.0
0.0,0.0,0.0,0.0,1.0,0.48098876891938763,0.8767267557075077,1,0.0
35.0,39.0,50.0,38.0,44.0,0.08715574274765817,0.9961946980917455,4,27.0
0.0,7.0,16.0,0.0,0.0,0.49999999999999994,0.8660254037844387,1,11.0
49.0,67.0,43.0,76.0,89.0,-0.9990482215818578,0.043619387365335764,6,73.0
115.0,114.0,90.0,97.0,99.0,0.9807852804032304,-0.1950903220161282,1,134.0
49.0,49.0,50.0,65.0,50.0,-0.625923472184059,0.7798844830928818,5,68.0
145.0,150.0,154.0,159.0,165.0,-0.32143946530316186,0.9469301294951056,6,132.0
13.0,7.0,16.0,10.0,7.0,0.7933533402912352,0.6087614290087207,4,10.0
21.0,19.0,8.0,28.0,14.0,0.9713420698132614,0.2376858923261731,3,27.0
127.0,131.0,133.0,136.0,142.0,-0.8660254037844386,0.5000000000000001,3,127.0
10.0,11.0,7.0,14.0,10.0,0.6755902076156602,0.737277336810124,1,12.0
54.0,49.0,25.0,60.0,46.0,0.02181488503456112,0.9997620270799091,0,62.0
52.0,64.0,56.0,50.0,50.0,-0.10886687485196514,0.9940563382223195,0,51.0
88.0,83.0,100.0,94.0,98.0,0.3826834323650898,0.9238795325112867,6,74.0
54.0,59.0,54.0,56.0,62.0,-0.21643961393810288,0.9762960071199334,3,45.0
88.0,81.0,75.0,67.0,70.0,0.9978589232386035,-0.06540312923014314,1,94.0
87.0,91.0,95.0,98.0,99.0,-0.5187732581605214,0.8549118706729466,1,85.0
13.0,13.0,13.0,13.0,13.0,0.766044443118978,0.6427876096865394,2,13.0
72.0,82.0,66.0,74.0,73.0,0.40274668985873724,0.9153114791194471,6,62.0
34.0,34.0,34.0,37.0,37.0,0.5187732581605214,0.8549118706729466,0,34.0
98.0,104.0,72.0,84.0,94.0,0.6427876096865393,0.766044443118978,6,92.0
9.0,10.0,12.0,13.0,16.0,-0.043619387365336194,0.9990482215818578,2,14.0
77.0,100.0,85.0,97.0,103.0,0.0,1.0,4,62.0
129.0,134.0,131.0,115.0,119.0,-0.08715574274765743,0.9961946980917455,0,135.0
122.0,132.0,146.0,138.0,150.0,-0.6087614290087209,0.7933533402912349,6,125.0
130.0,135.0,130.0,132.0,136.0,0.5735764363510464,-0.8191520442889916,5,128.0
117.0,112.0,117.0,105.0,121.0,0.8314696123025451,0.5555702330196024,5,112.0
3.0,4.0,5.0,3.0,1.0,0.766044443118978,0.6427876096865394,6,5.0
18.0,12.0,18.0,26.0,24.0,0.3007057995042732,0.9537169507482269,1,10.0
19.0,17.0,17.0,15.0,15.0,0.9238795325112867,0.38268343236508984,1,21.0
71.0,89.0,98.0,90.0,117.0,0.23768589232617307,0.9713420698132614,4,70.0
70.0,79.0,60.0,65.0,65.0,-0.8064446042674829,0.591309648363582,1,52.0
17.0,18.0,11.0,14.0,16.0,0.9396926207859084,0.3420201433256686,2,21.0
58.0,85.0,95.0,96.0,87.0,0.5735764363510464,-0.8191520442889916,0,96.0
91.0,91.0,87.0,97.0,112.0,-0.8968727415326885,0.442288690219001,3,87.0
170.0,160.0,120.0,124.0,149.0,-0.9320078692827986,0.36243803828370147,5,147.0
17.0,37.0,46.0,43.0,31.0,0.08715574274765817,0.9961946980917455,2,10.0
44.0,52.0,53.0,55.0,45.0,0.3420201433256687,0.9396926207859084,0,46.0
32.0,30.0,29.0,28.0,25.0,0.9978589232386035,0.06540312923014327,5,36.0
32.0,24.0,30.0,24.0,25.0,0.0,1.0,2,22.0
128.0,123.0,126.0,122.0,122.0,0.9914448613738104,0.1305261922200517,2,122.0
36.0,36.0,34.0,30.0,29.0,0.9807852804032304,-0.1950903220161282,6,38.0
35.0,35.0,35.0,35.0,35.0,0.984807753012208,0.17364817766693041,2,35.0
22.0,22.0,24.0,24.0,22.0,0.5372996083468238,0.8433914458128857,1,26.0
95.0,90.0,80.0,70.0,64.0,0.984807753012208,0.17364817766693041,4,108.0
99.0,128.0,117.0,94.0,126.0,-0.555570233019603,0.8314696123025448,1,116.0
48.0,63.0,50.0,54.0,48.0,-0.0654031292301428,0.9978589232386035,0,48.0
15.0,18.0,17.0,21.0,19.0,0.19509032201612825,0.9807852804032304,3,14.0
38.0,45.0,48.0,40.0,45.0,0.8314696123025451,0.5555702330196024,3,50.0
118.0,102.0,135.0,116.0,151.0,0.13052619222005157,0.9914448613738104,5,96.0
31.0,32.0,32.0,34.0,34.0,0.3420201433256687,0.9396926207859084,5,30.0
159.0,137.0,132.0,152.0,157.0,-0.3420201433256686,0.9396926207859084,5,133.0
32.0,32.0,32.0,37.0,43.0,0.6259234721840591,0.7798844830928818,1,23.0
139.0,141.0,136.0,131.0,100.0,-0.30070579950427306,-0.9537169507482269,4,118.0
52.0,47.0,29.0,14.0,20.0,0.8191520442889917,0.5735764363510462,2,55.0
30.0,24.0,28.0,30.0,27.0,0.7223639620597555,0.6915130557822694,0,22.0
93.0,88.0,85.0,93.0,93.0,0.9713420698132614,-0.23768589232617318,5,87.0
117.0,113.0,151.0,156.0,145.0,0.3214394653031616,0.9469301294951057,5,131.0
0.0,0.0,0.0,0.0,0.0,0.19509032201612825,0.9807852804032304,4,0.0
33.0,30.0,33.0,33.0,45.0,0.08715574274765817,0.9961946980917455,0,33.0
126.0,127.0,99.0,137.0,112.0,-0.6427876096865389,-0.7660444431189783,5,107.0
126.0,166.0,135.0,167.0,154.0,-0.21643961393810293,-0.9762960071199334,1,123.0
140.0,152.0,273.0,66.0,175.0,0.8191520442889917,0.5735764363510462,6,134.0
92.0,86.0,77.0,72.0,63.0,0.9914448613738104,0.1305261922200517,4,105.0
97.0,99.0,99.0,93.0,97.0,-0.8064446042674829,0.591309648363582,1,99.0
99.0,116.0,103.0,108.0,115.0,-0.30070579950427306,-0.9537169507482269,3,105.0
32.0,42.0,28.0,33.0,20.0,0.8968727415326884,0.44228869021900125,3,43.0
64.0,39.0,52.0,43.0,37.0,0.5555702330196022,0.8314696123025452,4,36.0
44.0,43.0,27.0,46.0,34.0,0.9961946980917455,-0.08715574274765801,0,60.0
67.0,61.0,53.0,47.0,43.0,0.9940563382223196,0.10886687485196474,1,79.0
81.0,82.0,73.0,68.0,99.0,-0.40274668985873663,0.9153114791194474,2,76.0
13.0,12.0,18.0,15.0,16.0,0.9997620270799091,-0.02181488503456081,5,22.0
68.0,92.0,98.0,74.0,69.0,-0.625923472184059,0.7798844830928818,2,100.0
29.0,36.0,36.0,36.0,38.0,0.23768589232617307,0.9713420698132614,3,37.0
73.0,81.0,70.0,87.0,89.0,-0.5000000000000004,0.8660254037844384,0,22.0
9.0,14.0,15.0,14.0,14.0,0.9914448613738104,0.1305261922200517,1,21.0
23.0,26.0,26.0,27.0,27.0,0.49999999999999994,0.8660254037844387,4,26.0
61.0,53.0,65.0,71.0,71.0,0.13052619222005157,0.9914448613738104,5,56.0
141.0,141.0,146.0,171.0,136.0,0.9713420698132614,-0.23768589232617318,1,129.0
90.0,123.0,94.0,87.0,111.0,0.9961946980917455,-0.08715574274765801,3,135.0
130.0,149.0,134.0,130.0,124.0,0.4027466898587373,-0.9153114791194471,5,136.0
41.0,39.0,37.0,39.0,39.0,0.9537169507482268,0.3007057995042733,6,41.0
15.0,17.0,5.0,35.0,12.0,0.9713420698132614,0.2376858923261731,3,33.0
44.0,40.0,38.0,38.0,38.0,0.9537169507482269,-0.30070579950427295,6,46.0
35.0,33.0,33.0,24.0,25.0,0.766044443118978,0.6427876096865394,0,33.0
115.0,148.0,141.0,144.0,145.0,-0.9914448613738105,0.13052619222005127,4,124.0
55.0,54.0,64.0,58.0,68.0,0.46174861323503397,0.8870108331782217,5,52.0
57.0,66.0,57.0,57.0,64.0,-0.4422886902190014,0.8968727415326883,0,58.0
27.0,31.0,19.0,28.0,22.0,0.9320078692827984,0.3624380382837017,5,27.0
142.0,123.0,129.0,149.0,123.0,-0.5735764363510465,0.8191520442889916,0,111.0
104.0,127.0,106.0,126.0,127.0,0.02181488503456112,0.9997620270799091,6,119.0
88.0,102.0,88.0,88.0,90.0,0.5913096483635824,0.8064446042674827,4,88.0
26.0,36.0,23.0,23.0,24.0,0.4226182617406994,0.9063077870366499,3,22.0
74.0,60.0,73.0,81.0,88.0,-0.32143946530316186,0.9469301294951056,6,64.0
45.0,41.0,39.0,30.0,27.0,0.9537169507482268,0.3007057995042733,2,48.0
59.0,59.0,62.0,52.0,49.0,0.5735764363510462,0.8191520442889918,1,51.0
25.0,45.0,42.0,39.0,32.0,0.36243803828370164,0.9320078692827986,2,21.0
0.0,0.0,0.0,0.0,5.0,0.46174861323503397,0.8870108331782217,6,0.0
69.0,81.0,71.0,88.0,99.0,0.40274668985873724,0.9153114791194471,4,80.0
86.0,111.0,88.0,83.0,71.0,0.8549118706729465,0.5187732581605216,3,90.0
6.0,4.0,16.0,8.0,3.0,0.6755902076156602,0.737277336810124,0,9.0
